ctryear,wy,zigdp_pc
2140.1950,-0.333822565401781,-0.813178400529556
2140.1950,-0.212906235701084,-0.817957350274618
2140.1950,-0.226239033410239,-0.805776074286026
2140.1950,-0.307401712397497,-0.765063279946611
2140.1950,-0.259339147550099,-0.732037516706246
2140.1950,-0.185918910888096,-0.640362553228682
2140.1950,-0.275690138244433,-0.606767380277277
2140.1950,-0.196582223818219,-0.610753248254562
2140.1950,-0.133109369838337,-0.658014254270946
2140.1950,-0.165035270082964,-0.576303960736596
2140.1950,-0.147054474573427,-0.691894132077872
2140.1950,-0.134165668786004,-0.760176207695181
2140.1950,-0.0895240839057982,-0.795811404342812
2140.1950,-0.0713262673089001,-0.725489305029277
2140.1950,0.00253621212977506,-0.659722483404068
2140.1950,0.0168757992202386,-0.534167642119579
2140.1950,0.0473954700530599,-0.507405385700662
2140.1950,0.103730357970256,-0.494593667202245
2140.1950-1969,0.155277750507433,-0.567193405359943
2140.1950-1969,0.177067025263651,-0.572602797614831
2140.1950-1969,0.17514794773743,-0.49857953517953
2140.1950-1969,0.241887461004649,-0.458863207834437
2140.1950-1969,0.294574139015007,-0.419146880489343
2140.1950-1969,0.306891569300282,-0.341707159787798
2140.1950-1969,0.32166421290407,-0.413737488234456
2140.1950-1969,0.319654136644538,-0.366191777362551
2140.1950-1969,0.372510170686934,-0.275940338162589
2140.1950-1969,0.363141486432675,-0.279072091573314
2140.1950-1969,0.328965060209185,-0.225832283591002
2140.1950-1969,0.437172955643428,-0.222415825324757
2140.1950-1969,0.424934804859772,-0.194230044628239
2140.1950-1969,0.444911433563832,-0.15981267571093
2140.1950-1969,0.418740562875456,-0.114227980227011
2140.1950-1969,0.437536193753808,-0.0393506032251496
2140.1950-1969,0.477770649054362,0.0204374164341312
2140.1950-1969,0.526275807808206,0.061719620484587
2140.1950-1969,0.497329958105275,0.128909966387398
2140.1950-1969,0.522368891149228,0.185566232635954
2140.1970-1989,0.537123909107043,0.245638957150756
2140.1970-1989,0.575622483463176,0.306850501087638
2140.1970-1989,0.587896695023289,0.410767773352579
2140.1970-1989,0.607145676893435,0.495282539305057
2140.1970-1989,0.634025105292043,0.55226608654621
2140.1970-1989,0.693812351374169,0.536892024348109
2140.1970-1989,0.693238414771788,0.586715374064177
2140.1970-1989,0.724981942803228,0.706291413382739
2140.1970-1989,0.757492256968114,0.75212889512152
2140.1970-1989,0.790097481486582,0.792556984605415
2140.1970-1989,0.82217400057124,0.770634710730345
2140.1970-1989,0.894492236888893,0.666148028754364
2140.1970-1989,0.882164112898064,0.464007581334891
2140.1970-1989,0.923583595657501,0.508706243651591
2140.1970-1989,1.06739342948394,0.553404905968292
2140.1970-1989,0.956414108607499,0.511553292206795
2140.1970-1989,0.958925512201248,0.55966841278974
2140.1970-1989,1.00257047085024,0.597818863429472
2140.1970-1989,1.00978013301696,0.611769401349971
2140.1970-1989,0.981176593230905,0.674119764708935
2140.1990,1.04068829557015,0.696326743439525
2140.1990,1.01045549264014,0.692056170606719
2140.1990,1.08126997488789,0.830707435245147
2140.1990,1.03009852869479,0.907099213887532
2140.1990,1.09404703598143,0.956262276529636
2140.1990,1.10923409620264,0.983593942659593
2140.1990,1.12499262098535,0.946867016297464
2140.1990,1.1492092707713,1.0143420670558
2140.1990,1.15712992300259,1.11968286359834
2140.1990,1.17310251565531,1.15669449481599
2140.1990,1.21850469823222,1.19541435516676
2140.1990,1.20394751345836,1.23299539609545
2140.1990,1.25436361655341,1.2728540758683
2140.1990,1.23900123290946,1.3433185276096
2140.1990,1.24732148449436,1.4137829793509
2140.1990,1.26178396718563,1.4767027524209
2140.1990,1.29554274892922,1.63955392977856
2140.1990,1.44656439331262,1.84027085292043
2140.1990,1.42674341384274,1.93991755235257
2140.1990,1.46775153636218,1.85536021026301
2150.1950,-0.700685609068873,-0.979730741008981
2150.1950,-0.685733161367198,-0.979730741008981
2150.1950,-0.670583674590894,-0.979730741008981
2150.1950,-0.560940882335843,-0.957523762278391
2150.1950,-0.646401467446862,-0.943003814646851
2150.1950,-0.637514471145068,-0.920796835916261
2150.1950,-0.628567579241739,-0.913394509672731
2150.1950,-0.618773191180571,-0.868980552211551
2150.1950,-0.611311875114372,-0.935316783547801
2150.1950,-0.603025854492888,-0.868980552211551
2150.1950,-0.594701837737865,-0.868980552211551
2150.1950,-0.586338788394586,-0.920796835916261
2150.1950,-0.577936194034755,-0.905707478573681
2150.1950,-0.384556104923694,-0.854460604580012
2150.1950,-0.559539936356525,-0.839371247237431
2150.1950,-0.549537584872635,-0.847058278336482
2150.1950,-0.539486422000841,-0.817733678217882
2150.1950,-0.529384551814294,-0.810331351974352
2150.1950,-0.519231676319577,-0.802644320875302
2150.1950,-0.509026616711283,-0.781006751855752
2150.1950,-0.576723858682754,-0.781006751855752
2150.1950,-0.503138183467336,-0.802644320875302
2150.1950,-0.462289844234031,-0.810331351974352
2150.1950,-0.496906177586103,-0.817733678217882
2150.1950,-0.493647290617085,-0.795526699487292
2150.1950,-0.348176581237234,-0.729190468151042
2150.1950,-0.471575713260154,-0.765917394513172
2150.1950,-0.452691283603835,-0.773319720756702
2150.1950,-0.327702177268231,-0.810331351974352
2150.1950,-0.414367695888623,-0.744279825493623
2150.1950,-0.394915450208978,-0.781006751855752
2150.1950,-0.260579061717248,-0.957523762278391
2150.1950,-0.355393068740738,-0.994250688640521
2150.1950,-0.335307257792839,-1.01645766737111
2150.1950,-0.314993066145211,-0.979730741008981
2150.1950,-0.294441720424535,-0.943003814646851
2150.1950,-0.195718027490665,-0.913394509672731
2150.1950,-0.094018845813804,-0.876667583310602
2150.1950,-0.173841041612968,-0.868980552211551
2150.1950,-0.19636960527741,-0.876667583310602
2150.1950,-0.0816751711515804,-0.868980552211551
2150.1950,-0.0478575841694855,-0.832253625849422
2150.1950,-0.107194213314201,-0.832253625849422
2150.1950,-0.217789910931966,-0.868980552211551
2150.1950,-0.0438757870533854,-0.810331351974352
2150.1950,-0.0117824954374025,-0.810331351974352
2150.1950,0.0232147411285794,-0.773319720756702
2150.1950,0.0584152329634337,-0.729190468151042
2150.1950,-0.0548134710924343,-0.744279825493623
2150.1950,0.192270046877955,-0.751397446881632
2150.1950-1969,0.275133680096352,-0.706983489420452
2150.1950-1969,0.2923665858876,-0.699581163176922
2150.1950-1969,0.361788416599458,-0.648334289183253
2150.1950-1969,0.352679252970092,-0.714670520519503
2150.1950-1969,0.377772358058053,-0.714670520519503
2150.1950-1969,0.336690144179426,-0.706983489420452
2150.1950-1969,0.430310586851375,-0.677943594157373
2150.1950-1969,0.449359865034714,-0.626127310452663
2150.1950-1969,0.474197457864952,-0.626127310452663
2150.1950-1969,0.496918864498931,-0.602212102588951
2150.1950-1969,0.540906389414911,-0.605628560855195
2150.1950-1969,0.460519200887806,-0.584560401546687
2150.1950-1969,0.506215099850369,-0.611322657965603
2150.1950-1969,0.492955376411371,-0.615877935653929
2150.1950-1969,0.642304436638306,-0.558936964549852
2150.1950-1969,0.585765915946323,-0.578866304436279
2150.1950-1969,0.608631171041516,-0.551249933450802
2150.1950-1969,0.693402312991612,-0.464699657372605
2150.1950-1969,0.694012264519305,-0.538722919807905
2150.1950-1969,0.726908759612965,-0.56491576651578
2150.1970-1989,0.707803291083482,-0.610753248254562
2150.1970-1989,0.786718672873323,-0.558082849983291
2150.1970-1989,0.7543031722155,-0.531890003275415
2150.1970-1989,0.777378409730012,-0.465553771939166
2150.1970-1989,0.800269769843629,-0.430535074710159
2150.1970-1989,0.850201316616365,-0.395231672625631
2150.1970-1989,0.844379603431501,-0.38014231528305
2150.1970-1989,0.864753715196136,-0.343984798631961
2150.1970-1989,0.834716426625049,-0.286759122672364
2150.1970-1989,0.900368980652994,-0.267114487641458
2150.1970-1989,0.907142792488037,-0.289036761516527
2150.1970-1989,0.854187501846722,-0.199639436883126
2150.1970-1989,0.893391100467312,-0.180564211563261
2150.1970-1989,0.940511553824943,-0.118498553059817
2150.1970-1989,0.887125733556989,-0.0199906730497634
2150.1970-1989,0.958802155617509,-0.000346038018856877
2150.1970-1989,0.957058538236533,-0.0131577565172742
2150.1970-1989,0.962564193588914,-0.0666822693551066
2150.1970-1989,0.964747910747791,-0.0362188498144254
2150.1970-1989,0.904998072051312,-0.0370729643809865
2150.1990,0.88299819327165,-0.116220914215654
2150.1990,0.902537833844865,-0.324340163601055
2150.1990,0.975716805899761,-0.490038389513919
2150.1990,0.892874429305483,-0.701574097165565
2150.1990,0.909259595031716,-0.694171770922035
2150.1990,0.934917373081077,-0.643494306639406
2150.1990,0.945467560786511,-0.532744117841977
2150.1990,1.0760723280918,-0.482636063270389
2150.1990,1.0092762828177,-0.485483111825593
2150.1990,1.01991512855721,-0.426264501877353
2150.1990,1.11919127196015,-0.316653132502005
2150.1990,1.0830214448428,-0.253448654576479
2150.1990,1.21688587207251,-0.214159384514666
2150.1990,1.17388237717085,-0.174870114452853
2150.1990,1.18076210667706,-0.159496052254752
2150.1990,1.20782994913308,-0.115936209360133
2150.1990,1.15198908926285,0.0839265992151771
2150.1990,1.26058320760347,0.146561667429662
2150.1990,1.26504374059096,0.251617759116684
2150.1990,1.2458388860391,0.320801039008137
2170.1950,-0.370149429243567,-0.991973049796357
2170.1950,-0.366506781340977,-0.991973049796357
2170.1950,-0.362841977300917,-0.991973049796357
2170.1950,-0.359155539387712,-0.991973049796357
2170.1950,-0.355446419518982,-0.991973049796357
2170.1950,-0.351714730414006,-0.991973049796357
2170.1950,-0.34796037939747,-0.991973049796357
2170.1950,-0.344182594127467,-0.991973049796357
2170.1950,-0.341590670232327,-0.991973049796357
2170.1950,-0.338995467538434,-0.991973049796357
2170.1950,-0.336396779154445,-0.991973049796357
2170.1950,-0.333794060127472,-0.991973049796357
2170.1950,-0.331187714189019,-0.991973049796357
2170.1950,-0.328577805692746,-0.991973049796357
2170.1950,-0.325964195982863,-0.991973049796357
2170.1950,-0.299784924858619,-0.991973049796357
2170.1950,-0.391263988361109,-0.991973049796357
2170.1950,-0.311248452310396,-0.991973049796357
2170.1950,-0.381426101952205,-0.991973049796357
2170.1950,-0.381205013940495,-0.991973049796357
2170.1950,-0.381660668622014,-0.991973049796357
2170.1950,-0.347693613416907,-0.991973049796357
2170.1950,-0.458330563321427,-0.991973049796357
2170.1950,-0.446110136163471,-0.991973049796357
2170.1950,-0.48829137819515,-0.991973049796357
2170.1950,-0.400749144958693,-0.991973049796357
2170.1950,-0.347070696959363,-0.991973049796357
2170.1950,-0.337926285496213,-0.991973049796357
2170.1950,-0.295290825897045,-0.991973049796357
2170.1950,-0.254167807399694,-0.991973049796357
2170.1950-1969,-0.263495511563449,-0.991973049796357
2170.1950-1969,-0.148216580253812,-0.951260255456942
2170.1950-1969,-0.164847765776807,-0.926206228171149
2170.1950-1969,-0.0388669248478693,-0.948413206901739
2170.1950-1969,-0.0111827685296034,-0.936170898114362
2170.1950-1969,-0.0318550401737481,-0.921081540771782
2170.1950-1969,-0.00668650745156223,-0.886347548398295
2170.1950-1969,0.0332738245571885,-0.869834666778112
2170.1950-1969,0.0918452804718745,-0.859015882268338
2170.1950-1969,0.0633457797994221,-0.875244059033
2170.1950-1969,0.0430432006656351,-0.867272323078429
2170.1950-1969,0.121429979787436,-0.898874562041192
2170.1950-1969,0.0741989050259253,-0.825420709316932
2170.1950-1969,0.0971973459814007,-0.805776074286026
2170.1950-1969,0.11980777071521,-0.784707914977517
2170.1950-1969,0.2061972178858,-0.886632253253815
2170.1950-1969,0.186278456018861,-0.829975987005259
2170.1950-1969,0.209072293506046,-0.828552462727657
2170.1950-1969,0.184121687027594,-0.8459194589144
2170.1950-1969,0.231545712711216,-0.798658452898016
2170.1970-1989,0.259869041140306,-0.74968921774851
2170.1970-1989,0.269482931045001,-0.695595295199637
2170.1970-1989,0.29864394107385,-0.624419081319541
2170.1970-1989,0.308221218664534,-0.548118180040077
2170.1970-1989,0.326562593129762,-0.519932399343559
2170.1970-1989,0.341172934608184,-0.500003059457132
2170.1970-1989,0.360848079491009,-0.460429084539799
2170.1970-1989,0.390008996178592,-0.437083286387127
2170.1970-1989,0.39210968918285,-0.437937400953689
2170.1970-1989,0.376479731605785,-0.419146880489343
2170.1970-1989,0.431185014837004,-0.381565839560652
2170.1970-1989,0.4353293731641,-0.363060023951827
2170.1970-1989,0.455555246368305,-0.368754121062235
2170.1970-1989,0.463255639789649,-0.346262437476125
2170.1970-1989,0.47737142543551,-0.367615301640153
2170.1970-1989,0.467800504259264,-0.418008061067262
2170.1970-1989,0.575395194334014,-0.40975162025717
2170.1970-1989,0.521597697320711,-0.354234173430695
2170.1970-1989,0.536943118337158,-0.370177645339837
2170.1970-1989,0.552396872357876,-0.256865112842724
2170.1990,0.541712328670405,-0.336582472388431
2170.1990,0.649265338373555,-0.3277566218673
2170.1990,0.730057539536694,-0.266545077930417
2170.1990,0.778863900578365,-0.179710096996699
2170.1990,0.623202714525914,-0.149246677456018
2170.1990,0.614229052332235,-0.07664693929832
2170.1990,0.763043474292755,0.0221456455672535
2170.1990,0.662383695688514,0.141152275174774
2170.1990,0.751620269395973,0.253895397960847
2170.1990,0.732272180977266,0.369770274157644
2170.1990,0.890041034257764,0.474541660989145
2170.1990,0.81698734087349,0.511268587351275
2170.1990,0.865305462399952,0.627997578114633
2170.1990,0.811157777229341,0.627428168403592
2170.1990,0.79637131574475,0.660453931643957
2170.1990,0.754229752046792,0.864017903341032
2170.1990,0.885690070197,1.12139109273146
2170.1990,0.788439605387275,1.35086320628089
2170.1990,0.902063536298056,1.45335695426823
2170.1990,0.806809820752262,1.49321563404108
2180.1950-1969,-0.125110403104858,-0.612461477387685
2180.1950-1969,-0.196485816509587,-0.625273195886102
2180.1950-1969,-0.0770885194907502,-0.546409950906955
2180.1950-1969,-0.140862284181884,-0.551249933450802
2180.1950-1969,-0.0974949998382344,-0.503704222578897
2180.1950-1969,-0.0275477849537923,-0.504558337145459
2180.1950-1969,-0.0651303896086715,-0.495447781768806
2180.1950-1969,0.0215891002176255,-0.479504309859665
2180.1950-1969,-0.0363300556612253,-0.478365490437583
2180.1950-1969,0.000805868528933019,-0.454734987429391
2180.1950-1969,0.0702713529675545,-0.419146880489343
2180.1950-1969,0.0457950762390989,-0.423702158177669
2180.1950-1969,0.129850564058116,-0.400071655169477
2180.1950-1969,0.127381176602175,-0.405196342568844
2180.1950-1969,0.131824810328543,-0.363914138518388
2180.1950-1969,0.149154666574656,-0.293592039204853
2180.1950-1969,0.153314133384991,-0.298147316893179
2180.1950-1969,0.185187457740815,-0.272808584751865
2180.1950-1969,0.214901205295078,-0.244053394344306
2180.1950-1969,0.232629100780574,-0.215013499081227
2180.1970-1989,0.250614457381555,-0.166898378498282
2180.1970-1989,0.224073093628321,-0.131879681269275
2180.1970-1989,0.296693425184609,-0.0911668869298597
2180.1970-1989,0.243742996437434,0.0349573640656709
2180.1970-1989,0.296516127823436,0.0770936826826878
2180.1970-1989,0.312429840415275,0.111827675056175
2180.1970-1989,0.332733614179441,0.215175537610074
2180.1970-1989,0.390193225009057,0.27097768929207
2180.1970-1989,0.401144938548054,0.339591559472483
2180.1970-1989,0.422012860881837,0.384574926644703
2180.1970-1989,0.443964138789087,0.415892460751946
2180.1970-1989,0.467062370808332,0.439238258904617
2180.1970-1989,0.487931754784929,0.409059544219457
2180.1970-1989,0.485879218259302,0.321939858430219
2180.1970-1989,0.522827978871689,0.345855066293931
2180.1970-1989,0.541913886436502,0.373471437279409
2180.1970-1989,0.542922421958039,0.378880829534296
2180.1970-1989,0.604243634943257,0.219730815298401
2180.1970-1989,0.621806187878465,0.351833868259859
2180.1970-1989,0.643112302939851,0.309128139931802
2180.1990,0.674705405657675,0.313114007909087
2180.1990,0.68416858950633,0.396247825721039
2180.1990,0.715872205757959,0.453758206536157
2180.1990,0.67629993999714,0.469416973589778
2180.1990,0.712775582451816,0.517816799028244
2180.1990,0.761482696778353,0.530628517526661
2180.1990,0.754779523270067,0.533190861226344
2180.1990,0.799185088539854,0.586430669208656
2180.1990,0.817987673243987,0.622303481004225
2180.1990,0.836707592278718,0.502158031974623
2180.1990,0.853153750698184,0.508706243651591
2180.1990,0.872922578441394,0.572195426432637
2180.1990,0.889808214527525,0.637392838346805
2180.1990,1.0095644115851,0.668425667598527
2180.1990,0.967135400728827,0.807931046803516
2180.1990,0.868501693939286,0.892773093748591
2180.1990,0.946983149590957,0.968219880461493
2180.1990,0.993939616568186,1.00010682427978
2180.1990,0.971774189065395,1.13391810637436
2180.1990,0.988391767255881,1.12736989469739
2190.1950,-0.729704087597353,-0.983431904130746
2190.1950,-0.734581228454409,-1.03837994124618
2190.1950,-0.789202676688435,-1.08421742298496
2190.1950,-0.816276060677754,-1.03923405581274
2190.1950,-0.726426226751891,-1.03154702471369
2190.1950,-0.72355613694044,-0.994250688640521
2190.1950,-0.767350596773683,-1.01047886540518
2190.1950,-0.723537530863588,-0.974321348754094
2190.1950,-0.6845810571125,-1.01418002852695
2190.1950,-0.711024760346453,-0.987987181819072
2190.1950,-0.617489185047114,-0.953253189445585
2190.1950,-0.60418390344468,-0.970050775921288
2190.1950,-0.703658536155301,-0.937594422391964
2190.1950,-0.699324617485749,-0.897166332908069
2190.1950,-0.619421964471641,-0.935316783547801
2190.1950,-0.58623679714525,-0.962363744822237
2190.1950,-0.529271311993103,-0.960655515689115
2190.1950,-0.512359601909744,-0.839371247237431
2190.1950,-0.490486828287638,-0.68278357670122
2190.1950,-0.401197668840828,-0.765632689657652
2190.1950-1969,-0.179971766748251,-0.781860866422313
2190.1950-1969,-0.24396155567349,-0.785846734399599
2190.1950-1969,-0.255440447034578,-0.754244495436836
2190.1950-1969,-0.22169184138039,-0.724350485607196
2190.1950-1969,-0.208468730197865,-0.736023384683532
2190.1950-1969,-0.178218788482243,-0.720649322485431
2190.1950-1969,-0.141673702765908,-0.685061215545383
2190.1950-1969,-0.129691263661897,-0.66797892421416
2190.1950-1969,-0.103742152632591,-0.674811840746649
2190.1950-1969,-0.0648026579836633,-0.664277761092395
2190.1950-1969,-0.013193555003654,-0.657160139704385
2190.1950-1969,-0.00508939542132137,-0.654882500860222
2190.1950-1969,0.0247978582900514,-0.586268630679809
2190.1950-1969,0.0390219704632039,-0.576588665592116
2190.1950-1969,0.0591421789310486,-0.523633562465324
2190.1950-1969,0.0801067629828077,-0.503988927434418
2190.1950-1969,0.143490339318234,-0.471817278760614
2190.1950-1969,0.100523370225145,-0.451887938874187
2190.1950-1969,0.11518230373007,-0.454734987429391
2190.1950-1969,0.129203300916543,-0.455873806851473
2190.1970-1989,0.142159252088103,-0.464984362228125
2190.1970-1989,0.181484347759059,-0.4464785466193
2190.1970-1989,0.169487896597616,-0.413737488234456
2190.1970-1989,0.170910915158215,-0.385551707537938
2190.1970-1989,0.176864280551244,-0.344269503487482
2190.1970-1989,0.192741524398065,-0.310674330536076
2190.1970-1989,0.183924561050804,-0.295300268337976
2190.1970-1989,0.185867507330058,-0.256295703131683
2190.1970-1989,0.18789719882847,-0.212451155381544
2190.1970-1989,0.204422524325638,-0.263982734230733
2190.1970-1989,0.215818673255832,-0.381565839560652
2190.1970-1989,0.119466784210157,-0.459574969973238
2190.1970-1989,0.206228714171182,-0.507405385700662
2190.1970-1989,0.238527452600681,-0.509967729400346
2190.1970-1989,0.26183171439435,-0.502280698301295
2190.1970-1989,0.375727721522091,-0.499718354601612
2190.1970-1989,0.321782058783548,-0.510821843966907
2190.1970-1989,0.375691080451878,-0.503988927434418
2190.1970-1989,0.393013207547624,-0.50598186142306
2190.1970-1989,0.459174269137835,-0.512245368244509
2190.1990,0.464634945181712,-0.496301896335367
2190.1990,0.497154049533626,-0.463276133095003
2190.1990,0.492566183955366,-0.390106985226264
2190.1990,0.487503242209481,-0.304126118859108
2190.1990,0.496470970148103,-0.229248741857246
2190.1990,0.592976993999445,-0.15067020173362
2190.1990,0.546393629094173,-0.12817851814751
2190.1990,0.622020909667782,-0.0678210887771881
2190.1990,0.5473640566665,-0.012303641950713
2190.1990,0.552396794861769,0.0406514611760785
2190.1990,0.609781411254956,0.0805101409489324
2190.1990,0.648002628822431,0.122077049854909
2190.1990,0.683781878680099,0.179302725814506
2190.1990,0.697493076737856,0.237951926051705
2190.1990,0.634505005623071,0.291761143745058
2190.1990,0.773039147647569,0.375749076123572
2190.1990,0.744730781815487,0.472833431856023
2190.1990,0.761853079973953,0.5744730652768
2190.1990,0.663887192500214,0.624011710137347
2190.1990,0.753201946311633,0.582160096375851
2250.1950,-0.770406814442798,-0.880653451287887
2250.1950,-0.770037883052647,-0.880653451287887
2250.1950,-0.769669024739895,-0.880653451287887
2250.1950,-0.769300158176464,-0.880653451287887
2250.1950,-0.768931323988373,-0.880653451287887
2250.1950,-0.76856223779451,-0.880653451287887
2250.1950,-0.768193468329273,-0.880653451287887
2250.1950,-0.767824487520479,-0.880653451287887
2250.1950,-0.766586218370251,-0.880653451287887
2250.1950,-0.765347836920062,-0.880653451287887
2250.1950,-0.764109099903288,-0.880653451287887
2250.1950,-0.762869845690873,-0.880653451287887
2250.1950,-0.761630317793974,-0.880653451287887
2250.1950,-0.760390354628997,-0.880653451287887
2250.1950,-0.759150037544964,-0.880653451287887
2250.1950,-0.757909407281876,-0.880653451287887
2250.1950,-0.756668262280065,-0.880653451287887
2250.1950,-0.755426925905919,-0.880653451287887
2250.1950,-0.754185277242287,-0.880653451287887
2250.1950,-0.752943195687052,-0.880653451287887
2250.1950,-0.751700883022687,-0.880653451287887
2250.1950,-0.891806355635542,-0.83083010157182
2250.1950,-0.747294004541203,-0.872112305622276
2250.1950,-0.744127954201277,-0.820296021917565
2250.1950,-0.740959309882021,-0.775597359600865
2250.1950,-0.737788078088641,-0.795526699487292
2250.1950,-0.734614384852625,-0.795526699487292
2250.1950,-0.731438156073343,-0.759653887691723
2250.1950,-0.728259795227097,-0.751397446881632
2250.1950,-0.725078789835391,-0.677374184446332
2250.1950,-0.865514810492347,-0.652035452305018
2250.1950,-0.715144194538732,-0.722926961329594
2250.1950,-0.708381844146965,-0.831684216138381
2250.1950,-0.70160786608456,-0.841648886081594
2250.1950,-0.694821797350986,-0.7718961964791
2250.1950,-0.688023957602181,-0.681075347568097
2250.1950,-0.681213960200874,-0.412029259101333
2250.1950,-0.674391575480379,-0.457012626273554
2250.1950,-0.66755676660996,-0.448756185463463
2250.1950,-0.678473320393977,-0.3431306840654
2250.1950,-0.653848757697741,-0.213589974803625
2250.1950,-0.590145407320225,-0.176008933874934
2250.1950,-0.628691169302712,-0.18739712809575
2250.1950,-0.615945058127225,-0.625273195886102
2250.1950,-0.625172092921029,-0.66797892421416
2250.1950,-0.685707201616095,-0.671964792191445
2250.1950,-0.574242152225383,-0.549541704317679
2250.1950,-0.548216780965103,-0.561784013105056
2250.1950,-0.515555238737445,-0.555805211139128
2250.1950,-0.499697449535823,-0.500003059457132
2250.1950-1969,-0.349352810606984,-0.511960663388989
2250.1950-1969,-0.388028412371708,-0.529042954720212
2250.1950-1969,-0.438179483139874,-0.539577034374466
2250.1950-1969,-0.430308641628132,-0.535875871252701
2250.1950-1969,-0.341246570966393,-0.548687589751118
2250.1950-1969,-0.227604235279539,-0.555520506283607
2250.1950-1969,-0.368929125787667,-0.505127746856499
2250.1950-1969,-0.340462347945049,-0.48320547298143
2250.1950-1969,-0.333537319923343,-0.470109049627492
2250.1950-1969,-0.239663080098065,-0.454734987429391
2250.1950-1969,-0.223753402354463,-0.462706723383962
2250.1950-1969,-0.123545549705307,-0.452457348585228
2250.1950-1969,-0.105467224455196,-0.449325595174504
2250.1950-1969,-0.17431628545773,-0.38697523181554
2250.1950-1969,-0.151865376776366,-0.37217057932848
2250.1950-1969,-0.0469777219399918,-0.347685961753726
2250.1950-1969,-0.149423201216446,-0.309820215969515
2250.1950-1969,-0.00719945195367031,-0.286759122672364
2250.1950-1969,-0.12635395201083,-0.20960410682634
2250.1950-1969,-0.154256607395404,-0.177717163008057
2250.1970-1989,0.0556203288425862,-0.133303205546877
2250.1970-1989,0.0756381433216665,-0.0911668869298597
2250.1970-1989,0.0220195665073643,-0.0239765410270488
2250.1970-1989,0.107399716875667,0.0380891174763951
2250.1970-1989,0.0313075573563026,0.0967383177135944
2250.1970-1989,0.0211311302685799,0.0904748108921459
2250.1970-1989,0.115896420393936,0.166206302460568
2250.1970-1989,0.0846293456793033,0.251617759116684
2250.1970-1989,0.13291718475873,0.294608192300262
2250.1970-1989,0.129502495359192,0.335036281784157
2250.1970-1989,0.127420149167844,0.35952089935891
2250.1970-1989,0.149637486819237,0.3230786778523
2250.1970-1989,0.251278459207479,0.222577863853605
2250.1970-1989,0.186737665172677,0.132041719798122
2250.1970-1989,0.285511590469747,0.0990159565577575
2250.1970-1989,0.304681416413649,0.0486231971306493
2250.1970-1989,0.321889264217496,0.00420923966946928
2250.1970-1989,0.34057959928517,-0.00660954484030535
2250.1970-1989,0.353528381467511,-0.01002600310655
2250.1970-1989,0.352688580116515,0.00648687851363236
2250.1990,0.329420349517252,0.0124656804795604
2250.1990,0.41784380110556,0.0130350901906012
2250.1990,0.446997067470368,0.052039655396894
2250.1990,0.330355612774557,0.0745313389830043
2250.1990,0.339876994483656,0.0836418943596567
2250.1990,0.503915268627571,0.10812651193441
2250.1990,0.527752096639126,0.111258265345134
2250.1990,0.483343331525574,0.136596997486448
2250.1990,0.51795191936395,0.173608628704098
2250.1990,0.5948231111061,0.200370885123014
2250.1990,0.611245922349569,0.210335555066228
2250.1990,0.634654524455684,0.216883766743197
2250.1990,0.66216077111365,0.244500137728674
2250.1990,0.624307655127049,0.251333054261163
2250.1990,0.684191321360377,0.270123574725509
2250.1990,0.697493252578316,0.287205866056732
2250.1990,0.618418984482663,0.33731392062832
2250.1990,0.64755081614435,0.405643085953212
2250.1990,0.745676375027517,0.422440672428915
2250.1990,0.641633525284217,0.38941490918855
2280.1950,-0.51887157569259,-0.774173835323263
2280.1950,-0.592237184444702,-0.774173835323263
2280.1950,-0.600201590401714,-0.857592357990736
2280.1950,-0.556311451185564,-0.905707478573681
2280.1950,-0.539282293302883,-0.928483867015312
2280.1950,-0.715054963383782,-0.961509630255676
2280.1950,-0.520441300205484,-0.962363744822237
2280.1950,-0.518770875307867,-0.993396574073959
2280.1950,-0.509989368286243,-0.974606053609614
2280.1950,-0.501178994385091,-0.970050775921288
2280.1950,-0.465356228861852,-0.950690845745902
2280.1950,-0.485834212169562,-0.960655515689115
2280.1950,-0.504838375790754,-1.01474943823799
2280.1950,-0.470602106706219,-1.01731178193767
2280.1950,-0.46186558052199,-1.01816589650423
2280.1950,-0.365676654619428,-0.924782703893547
2280.1950,-0.448985654373024,-0.89745103776359
2280.1950,-0.443132953009207,-0.874959354177479
2280.1950,-0.428865957627428,-0.87581346874404
2280.1950,-0.414483995620082,-0.884924024120693
2280.1950-1969,-0.278732803077903,-0.883500499843091
2280.1950-1969,-0.385360825262253,-0.869834666778112
2280.1950-1969,-0.310522612083676,-0.864994684234266
2280.1950-1969,-0.355738398950698,-0.836239493826707
2280.1950-1969,-0.340731877013796,-0.889479301809019
2280.1950-1969,-0.369292027852652,-0.892611055219743
2280.1950-1969,-0.313112815227912,-0.865848798800827
2280.1950-1969,-0.212235562755531,-0.858161767701777
2280.1950-1969,-0.287727412889191,-0.858446472557297
2280.1950-1969,-0.274820682576512,-0.863001750245623
2280.1950-1969,-0.153740401169113,-0.846773573480961
2280.1950-1969,-0.248578794559299,-0.851613556024808
2280.1950-1969,-0.222298311903826,-0.839086542381911
2280.1950-1969,-0.195487212894416,-0.83823242781535
2280.1950-1969,-0.168106826280183,-0.829121872438697
2280.1950-1969,-0.140109593452362,-0.799227862609057
2280.1950-1969,-0.023409952790766,-0.784992619833038
2280.1950-1969,-0.027378848389192,-0.7718961964791
